Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2018,CA,California,Orange,06059,06059086702,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.2,9.6,7094,POINT (-117.9481792 33.84330318),06059086702,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059086801,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.9,8.5,3267,POINT (-117.9804966 33.84857274),06059086801,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059086802,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.3,9.3,5913,POINT (-117.9689208 33.84536352),06059086802,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059086803,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.1,8.8,7478,POINT (-117.9806319 33.83587298),06059086803,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059086901,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.7,9.6,8725,POINT (-118.0065105 33.82464891),06059086901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059086902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.0,8.7,5614,POINT (-117.9977884 33.82470953),06059086902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059086903,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.2,8.9,6861,POINT (-117.9890493 33.82481843),06059086903,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087001,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.7,9.4,5537,POINT (-117.9802874 33.82487947),06059087001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087002,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,8.9,6922,POINT (-117.9717724 33.82501688),06059087002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.8,8.3,4635,POINT (-117.9633073 33.83240017),06059087101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.8,8.7,5816,POINT (-117.9519686 33.83711233),06059087102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087103,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.7,8.5,8470,POINT (-117.9487944 33.82646359),06059087103,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087105,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.0,9.1,4635,POINT (-117.9346821 33.82749996),06059087105,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087106,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.5,9.5,5097,POINT (-117.9300236 33.82008453),06059087106,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.6,9.4,7643,POINT (-117.9285884 33.83581966),06059087200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.6,9.9,10413,POINT (-117.9111226 33.8361408),06059087300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087401,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.3,8.1,3954,POINT (-117.9147808 33.82826056),06059087401,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087403,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,8.8,10.5,3186,POINT (-117.9103226 33.81407587),06059087403,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087404,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,8.9,10.6,3591,POINT (-117.9094927 33.82515343),06059087404,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087405,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.8,,,8.9,10.7,5912,POINT (-117.9111041 33.82109985),06059087405,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087503,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.5,9.6,6808,POINT (-117.9196189 33.79973087),06059087503,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087504,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.1,10.3,7141,POINT (-117.9020431 33.79758926),06059087504,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087505,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.7,9.7,5222,POINT (-117.930537 33.81065344),06059087505,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087601,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.7,9.5,4808,POINT (-117.9413931 33.81425497),06059087601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087602,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.3,8.9,7722,POINT (-117.9399525 33.80446318),06059087602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087701,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.0,8.6,5323,POINT (-117.958886 33.82141125),06059087701,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087703,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.8,6246,POINT (-117.9632465 33.81041966),06059087703,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087704,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.4,5061,POINT (-117.954514 33.81047657),06059087704,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087801,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.4,9.2,5337,POINT (-118.0063671 33.81006997),06059087801,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087802,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.6,9.4,7146,POINT (-117.9975907 33.81010076),06059087802,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087803,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,8.9,10.0,5658,POINT (-117.9888618 33.81025835),06059087803,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087805,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.4,9.0,6952,POINT (-117.9801441 33.810276),06059087805,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087806,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,9.1,9.8,5702,POINT (-117.9716781 33.81039804),06059087806,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087901,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.0,9.0,3638,POINT (-117.9918252 33.79930001),06059087901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059087902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,8.9,6039,POINT (-117.9916402 33.7920098),06059087902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088001,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.7,8.6,5004,POINT (-117.9799233 33.7957588),06059088001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088002,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,8.9,3936,POINT (-117.9715231 33.79582669),06059088002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.5,9.6,2078,POINT (-118.0049545 33.78858334),06059088101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088104,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,8.9,4780,POINT (-117.9915622 33.78473754),06059088104,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088105,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.6,8.4,4133,POINT (-117.9757299 33.78483239),06059088105,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088106,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.4,8.9,4638,POINT (-117.9914673 33.77745308),06059088106,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088107,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.6,,,7.2,8.1,5866,POINT (-117.9756179 33.77752075),06059088107,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088201,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.8,9.7,4022,POINT (-117.9631626 33.79579341),06059088201,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088202,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.4,3005,POINT (-117.9555857 33.79534694),06059088202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088203,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.0,8.6,4819,POINT (-117.9586193 33.78492134),06059088203,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088301,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.4,9.1,6430,POINT (-117.9469397 33.79614172),06059088301,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088302,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.5,8.3,6029,POINT (-117.9397266 33.78746928),06059088302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088401,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.6,8.4,5317,POINT (-117.928118 33.78878812),06059088401,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088402,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.8,4854,POINT (-117.9193659 33.78888973),06059088402,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088403,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.8,8.4,6896,POINT (-117.9106249 33.78889989),06059088403,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088501,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,8.8,6785,POINT (-117.9263764 33.77433031),06059088501,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088502,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.0,8.7,5249,POINT (-117.9148582 33.77800315),06059088502,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088601,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.3,7.8,6305,POINT (-117.9441767 33.77378565),06059088601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088602,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.1,4433,POINT (-117.9350714 33.77421383),06059088602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088701,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.1,8.8,6067,POINT (-117.9584733 33.7776418),06059088701,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088702,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.3,,,7.0,7.7,6107,POINT (-117.9579889 33.77034514),06059088702,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088801,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.6,,,7.1,8.0,8343,POINT (-117.9772752 33.77110828),06059088801,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088802,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.8,8.8,5551,POINT (-117.9805301 33.76563385),06059088802,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088901,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.4,8.2,6725,POINT (-117.962298 33.76069248),06059088901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,6.9,7.9,5143,POINT (-117.9463959 33.76321253),06059088902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088903,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.2,7.9,8585,POINT (-117.9448197 33.75351384),06059088903,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088904,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.9,,,6.5,7.4,5766,POINT (-117.9548895 33.7485446),06059088904,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059088905,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,6.8,8.0,5282,POINT (-117.9679751 33.75209236),06059088905,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059089001,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.4,8.5,7154,POINT (-117.9332163 33.75234147),06059089001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059089003,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.8,8.7,4012,POINT (-117.9290598 33.76332931),06059089003,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059089004,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,7.9,9.0,7011,POINT (-117.9245522 33.75241313),06059089004,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059089102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.2,8.9,7217,POINT (-117.9088614 33.7636409),06059089102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059089104,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.4,9.2,5376,POINT (-117.9104721 33.75739451),06059089104,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059089105,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.2,10.0,6387,POINT (-117.9146216 33.75074979),06059089105,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059089106,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.3,9.8,3973,POINT (-117.9152395 33.77125622),06059089106,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059089107,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,7.1,7.7,5944,POINT (-117.9012281 33.77068181),06059089107,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099202,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.8,8323,POINT (-117.925384 33.73459582),06059099202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099203,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.5,8.0,6029,POINT (-117.9417322 33.73788553),06059099203,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099204,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.9,,,6.5,7.3,4729,POINT (-117.9503853 33.73768898),06059099204,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099212,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.5,9.4,4914,POINT (-117.9847234 33.70837241),06059099212,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099214,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.1,9.0,3498,POINT (-117.9626512 33.68320343),06059099214,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099215,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,9.0,5203,POINT (-117.9624857 33.67589485),06059099215,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099216,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.3,9.4,4000,POINT (-117.9482612 33.68026561),06059099216,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099217,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.8,8.8,2354,POINT (-117.9507721 33.66370321),06059099217,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099220,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.2,9.2,5115,POINT (-117.9786283 33.6489879),06059099220,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099222,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.3,8.1,4733,POINT (-117.9678062 33.73758642),06059099222,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099223,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.1,7.8,5102,POINT (-117.9590706 33.73758821),06059099223,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099224,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,7.1,7.7,3521,POINT (-117.9676488 33.72315147),06059099224,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099225,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.4,8.3,3348,POINT (-117.9502324 33.72336143),06059099225,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099226,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.3,,,6.8,7.7,3889,POINT (-117.9328912 33.72361159),06059099226,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099227,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.5,8.2,5922,POINT (-117.9226682 33.724106),06059099227,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Orange,06059,06059099229,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.6,8.5,6312,POINT (-117.9370659 33.7046767),06059099229,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
